latitude,longitude,timestamp,snapped_latitude,snapped_longitude
35.65997642620769,51.37653444451516,2024-04-03 00:02:00+03:30,35.659984,51.376533
35.65988495547106,51.37687366828021,2024-04-03 00:05:00+03:30,35.659892,51.376878
35.689644605531825,51.312000919206326,2024-04-03 04:00:00+03:30,35.687625,51.311103
35.68963201995227,51.3122461178279,2024-04-03 04:02:00+03:30,35.68756,51.311325
35.69007371570527,51.31179902998866,2024-04-03 04:05:00+03:30,35.687727,51.310756
35.689895383124366,51.31176661094639,2024-04-03 04:06:00+03:30,35.687715,51.310798
35.68964072523681,51.31205901837458,2024-04-03 04:08:00+03:30,35.68761,51.311156
35.68965044997863,51.311799295828024,2024-04-03 04:09:00+03:30,35.687678,51.310922
35.68991833569663,51.31210584019115,2024-04-03 04:10:00+03:30,35.68763,51.311089
35.70219961073323,51.33700288497357,2024-04-03 06:00:00+03:30,35.702215,51.336979
35.68985539374685,51.31189429963271,2024-04-03 06:00:00+03:30,35.687677,51.310926
35.689764454309994,51.31209363126061,2024-04-03 06:00:00+03:30,35.687615,51.311139
35.7819778932261,51.374567203293736,2024-04-03 06:01:00+03:30,35.781979,51.37456
35.723894130840335,51.52309304947718,2024-04-03 06:01:00+03:30,35.723902,51.523092
35.781866990818926,51.37430139757589,2024-04-03 06:02:00+03:30,35.781858,51.374308
35.70216004648155,51.3373290122081,2024-04-03 06:02:00+03:30,35.702158,51.337326
35.68972146538432,51.31204922467214,2024-04-03 06:02:00+03:30,35.687622,51.311116
35.72454130747113,51.524162061975744,2024-04-03 06:03:00+03:30,35.724546,51.524148
35.78208292553012,51.37474211316072,2024-04-03 06:03:00+03:30,35.78214,51.374677
35.702096717728665,51.337120040496444,2024-04-03 06:03:00+03:30,35.702195,51.336961
35.701300045542055,51.33709234360532,2024-04-03 06:04:00+03:30,35.700855,51.337375
35.68986421492569,51.31193483351964,2024-04-03 06:04:00+03:30,35.687668,51.310959
35.68984496251517,51.31215591049701,2024-04-03 06:04:00+03:30,35.687608,51.311162
35.772001661863214,51.37015177040914,2024-04-03 06:05:00+03:30,35.772008,51.370152
35.70324942857869,51.33744651167922,2024-04-03 06:05:00+03:30,35.703252,51.337486
35.78185530939939,51.37456306726304,2024-04-03 06:06:00+03:30,35.781854,51.374553
35.78252238863229,51.37478268861648,2024-04-03 06:07:00+03:30,35.78252,51.374776
35.70279268052211,51.337069058804786,2024-04-03 06:07:00+03:30,35.702713,51.337391
35.68991778147124,51.31194757251143,2024-04-03 06:07:00+03:30,35.687671,51.310949
35.78220883725476,51.37464026785116,2024-04-03 06:08:00+03:30,35.782209,51.374644
35.70198782890024,51.337579154276284,2024-04-03 06:08:00+03:30,35.702082,51.337576
35.755106302640286,51.35358815114333,2024-04-03 06:11:00+03:30,35.755106,51.353593
35.755019671962415,51.353376618864615,2024-04-03 06:11:00+03:30,35.755015,51.353383
35.75529541763653,51.35357996541677,2024-04-03 06:12:00+03:30,35.755295,51.353582
35.70154082777162,51.33590759762458,2024-04-03 06:12:00+03:30,35.701641,51.33584
35.70170528756748,51.33573451102666,2024-04-03 06:13:00+03:30,35.70162,51.335792
35.755083197327934,51.353698396259745,2024-04-03 06:15:00+03:30,35.755083,51.3537
35.70101867793609,51.334952484628815,2024-04-03 06:15:00+03:30,35.700988,51.335011
35.703096267434134,51.33726022716169,2024-04-03 06:16:00+03:30,35.70309,51.337495
35.70174941513349,51.336833314177966,2024-04-03 06:20:00+03:30,35.701858,51.336817
35.763049215308925,51.36234111044311,2024-04-03 06:21:00+03:30,35.76305,51.362337
35.763642361401935,51.36247773560973,2024-04-03 06:22:00+03:30,35.763644,51.362467
35.76267452068139,51.36229241918198,2024-04-03 06:23:00+03:30,35.762677,51.362277
35.76210197976303,51.36134565969817,2024-04-03 06:25:00+03:30,35.762312,51.361173
35.76251512769505,51.36250061215728,2024-04-03 06:25:00+03:30,35.762585,51.362455
35.70119307235923,51.39169994401374,2024-04-03 06:30:00+03:30,35.701207,51.391706
35.769636508619726,51.33727265137611,2024-04-03 06:31:00+03:30,35.769634,51.33724
35.7012442931977,51.39125891160688,2024-04-03 06:31:00+03:30,35.701262,51.391267
35.70119042381651,51.39064120902674,2024-04-03 06:32:00+03:30,35.70121,51.390639
35.701074031051036,51.3908333177103,2024-04-03 06:33:00+03:30,35.701084,51.390802
35.70100626316645,51.39155995630347,2024-04-03 06:34:00+03:30,35.701009,51.391576
35.76952225865091,51.336948323330205,2024-04-03 06:35:00+03:30,35.769523,51.336946
35.700722676596314,51.39090035597732,2024-04-03 06:35:00+03:30,35.700703,51.390872
35.70154075082729,51.3911048293065,2024-04-03 06:36:00+03:30,35.70154,51.391085
35.77055075141385,51.33698427310691,2024-04-03 06:37:00+03:30,35.770548,51.336966
35.70171049272925,51.391066149421675,2024-04-03 06:37:00+03:30,35.70171,51.391064
35.70125494041342,51.391413770842064,2024-04-03 06:37:00+03:30,35.701233,51.391412
35.76943746261519,51.33677337810457,2024-04-03 06:38:00+03:30,35.769431,51.336775
35.70211938311847,51.390985156223934,2024-04-03 06:38:00+03:30,35.702121,51.39101
35.769930150169984,51.33673729949754,2024-04-03 06:39:00+03:30,35.76996,51.337098
35.70111123205231,51.39034898987683,2024-04-03 06:39:00+03:30,35.701103,51.390347
35.70103608464386,51.390063039690205,2024-04-03 06:40:00+03:30,35.701045,51.390059
35.76941501425571,51.33641326406658,2024-04-03 06:40:00+03:30,35.769415,51.336413
35.76957136039941,51.33622664495135,2024-04-03 06:41:00+03:30,35.769483,51.336173
35.70050931707188,51.39109547506217,2024-04-03 06:41:00+03:30,35.700516,51.391119
35.76924403372668,51.33613109974635,2024-04-03 06:42:00+03:30,35.769363,51.336195
35.76938330096621,51.33715952936811,2024-04-03 06:43:00+03:30,35.769403,51.337293
35.769105002485574,51.33724990123338,2024-04-03 06:44:00+03:30,35.769114,51.337348
35.68977460823774,51.3118326282472,2024-04-03 06:45:00+03:30,35.687684,51.310903
35.76994523623773,51.33629105898876,2024-04-03 06:45:00+03:30,35.770317,51.336128
35.70061755642551,51.391003213785154,2024-04-03 06:45:00+03:30,35.700624,51.391006
35.77079433149147,51.336646947654,2024-04-03 06:48:00+03:30,35.770606,51.336673
35.70035061999515,51.39117163591206,2024-04-03 06:49:00+03:30,35.700355,51.391185
35.77003456599897,51.33749225368416,2024-04-03 06:49:00+03:30,35.770008,51.337351
35.77015338570138,51.336059642920674,2024-04-03 06:51:00+03:30,35.770233,51.335956
35.77015595797431,51.33553365125832,2024-04-03 06:52:00+03:30,35.7703,51.335451
35.70123169785067,51.39102846745331,2024-04-03 06:53:00+03:30,35.701247,51.39102
35.70118927234694,51.391430422862186,2024-04-03 07:00:00+03:30,35.701195,51.391435
35.70119081350275,51.39070514460366,2024-04-03 07:00:00+03:30,35.701214,51.390703
35.7007288666053,51.390867192542316,2024-04-03 07:01:00+03:30,35.70072,51.390854
35.7018965031576,51.391068355265276,2024-04-03 07:01:00+03:30,35.701895,51.39104
32.622895853143106,51.66416013824883,2024-04-03 07:02:00+03:30,32.6229,51.664158
32.62233481143156,51.66259243176114,2024-04-03 07:03:00+03:30,32.622375,51.662594
35.701002889724236,51.389902516325606,2024-04-03 07:04:00+03:30,35.701003,51.389903
32.622387729769926,51.66207537290461,2024-04-03 07:04:00+03:30,32.622394,51.662075
35.70056967043867,51.39107952296931,2024-04-03 07:06:00+03:30,35.700574,51.391095
32.62262753945967,51.66126445937016,2024-04-03 07:06:00+03:30,32.622605,51.661485
32.62128732021441,51.66417789526892,2024-04-03 07:07:00+03:30,32.621285,51.664305
35.700899255679616,51.39074845341321,2024-04-03 07:08:00+03:30,35.700901,51.390761
35.70120295514944,51.391627613578294,2024-04-03 07:08:00+03:30,35.701218,51.39163
35.701161980997796,51.391875542625854,2024-04-03 07:10:00+03:30,35.701158,51.391874
35.7009746039075,51.389718882000864,2024-04-03 07:10:00+03:30,35.70099,51.389719
35.700794744656605,51.3908066477282,2024-04-03 07:15:00+03:30,35.700792,51.390798
35.69717986867681,51.37824452733639,2024-04-03 07:35:00+03:30,35.697179,51.378252
35.69671848732372,51.37874799626661,2024-04-03 07:35:00+03:30,35.696718,51.378747
35.696679919235336,51.37796849410745,2024-04-03 07:36:00+03:30,35.696689,51.377968
35.69701675469079,51.37838707232561,2024-04-03 07:37:00+03:30,35.697034,51.378379
35.69629057244761,51.378377928920855,2024-04-03 07:38:00+03:30,35.696291,51.378378
35.69610485722838,51.37839570771402,2024-04-03 07:40:00+03:30,35.696105,51.378401
35.69732488561013,51.378522404136675,2024-04-03 07:41:00+03:30,35.697323,51.378497
35.69664274848576,51.37820868414042,2024-04-03 07:41:00+03:30,35.696634,51.378186
35.697720147245576,51.3784627600491,2024-04-03 07:42:00+03:30,35.69772,51.378458
35.70098546858539,51.389579906942515,2024-04-03 07:45:00+03:30,35.700987,51.38958
35.697631865220785,51.37822787897008,2024-04-03 07:46:00+03:30,35.697631,51.378212
35.696491990802414,51.378468501292616,2024-04-03 07:50:00+03:30,35.696504,51.378467
35.79085282546269,51.41628042034557,2024-04-03 08:00:00+03:30,35.790842,51.416277
36.84171937275816,54.43206623726235,2024-04-03 08:00:00+03:30,36.84172,54.432066
35.825846530029835,50.93821815677606,2024-04-03 08:01:00+03:30,35.825861,50.938221
36.84191006159678,54.43244481517968,2024-04-03 08:01:00+03:30,36.841921,54.432419
35.798483661890515,51.418237328563436,2024-04-03 08:01:00+03:30,35.798498,51.418194
35.80490759739746,51.4217065111589,2024-04-03 08:01:00+03:30,35.804928,51.421671
35.79885798697522,51.41839304922286,2024-04-03 08:01:00+03:30,35.798865,51.418372
35.791427390173155,51.416550047073684,2024-04-03 08:02:00+03:30,35.791413,51.416435
35.804989528167965,51.42193459339964,2024-04-03 08:02:00+03:30,35.805087,51.42181
32.65778955544651,51.66913801704672,2024-04-03 08:02:00+03:30,32.657789,51.669156
32.67852617589763,51.60271150488654,2024-04-03 08:02:00+03:30,32.67862,51.60268
36.84158301795324,54.432456278927674,2024-04-03 08:02:00+03:30,36.841576,54.432441
35.82565103042538,50.93843835243112,2024-04-03 08:02:00+03:30,35.825658,50.938439
35.82636023373077,50.937946614212706,2024-04-03 08:03:00+03:30,35.826347,50.937817
35.82646418743265,50.93796688304292,2024-04-03 08:03:00+03:30,35.826501,50.937848
36.8414490382264,54.4325718661249,2024-04-03 08:03:00+03:30,36.841447,54.432569
35.82657300345441,50.938082481186285,2024-04-03 08:03:00+03:30,35.826627,50.937907
35.798505384595146,51.41813171092278,2024-04-03 08:03:00+03:30,35.798513,51.418106
35.80456850695897,51.42151648594796,2024-04-03 08:03:00+03:30,35.804617,51.421415
35.79015137261605,51.41587865463043,2024-04-03 08:03:00+03:30,35.790121,51.41609
32.67815639003091,51.60275727601447,2024-04-03 08:04:00+03:30,32.678108,51.602814
35.82669775999217,50.93808002774827,2024-04-03 08:04:00+03:30,35.826736,50.937959
35.80481055461311,51.42168349469654,2024-04-03 08:04:00+03:30,35.804815,51.421691
35.790735546579256,51.416046273722685,2024-04-03 08:04:00+03:30,35.790743,51.416049
35.79094477179025,51.41698387588218,2024-04-03 08:05:00+03:30,35.790933,51.41698
35.798717768062104,51.41820607811994,2024-04-03 08:05:00+03:30,35.798718,51.418206
35.8048840811326,51.42134147290537,2024-04-03 08:05:00+03:30,35.804822,51.421456
35.80678375941851,51.42904744900241,2024-04-03 08:05:00+03:30,35.806762,51.429053
32.67806219592782,51.60264182385734,2024-04-03 08:05:00+03:30,32.678012,51.602696
32.67783421315936,51.602243914023546,2024-04-03 08:05:00+03:30,32.677775,51.602308
35.792303854848655,51.41657284072923,2024-04-03 08:06:00+03:30,35.792303,51.416582
35.80516413252256,51.421941446348086,2024-04-03 08:06:00+03:30,35.80518,51.42192
35.80667585413711,51.42852705627385,2024-04-03 08:06:00+03:30,35.80675,51.428525
35.80486946398349,51.42149709055113,2024-04-03 08:07:00+03:30,35.80487,51.421495
35.80501610598374,51.42177849272687,2024-04-03 08:07:00+03:30,35.805029,51.421755
35.80697644590302,51.4292940009357,2024-04-03 08:07:00+03:30,35.80698,51.42931
35.79070876247276,51.41602338946879,2024-04-03 08:07:00+03:30,35.790746,51.416037
35.79849793615729,51.41798368430872,2024-04-03 08:07:00+03:30,35.798466,51.418083
35.80526476310757,51.42210363457306,2024-04-03 08:08:00+03:30,35.805299,51.42206
35.80661335876225,51.42904623046121,2024-04-03 08:08:00+03:30,35.806753,51.429005
35.791790776518624,51.41649681263965,2024-04-03 08:08:00+03:30,35.791795,51.416468
35.7980634176799,51.41790085367725,2024-04-03 08:08:00+03:30,35.798067,51.417888
35.79845480945298,51.41819675983723,2024-04-03 08:09:00+03:30,35.798462,51.418176
35.80721122557975,51.42934454966766,2024-04-03 08:09:00+03:30,35.807164,51.429454
35.791320071653104,51.41638224651231,2024-04-03 08:09:00+03:30,35.791323,51.416363
35.79145327965402,51.41643773448649,2024-04-03 08:10:00+03:30,35.791452,51.416428
35.79783675949581,51.417814574170706,2024-04-03 08:10:00+03:30,35.797836,51.417822
35.80719564239129,51.42955326920551,2024-04-03 08:10:00+03:30,35.807222,51.429492
35.798365677781206,51.41816556363355,2024-04-03 08:11:00+03:30,35.798376,51.418134
35.80656415402514,51.4293769440869,2024-04-03 08:11:00+03:30,35.806563,51.429361
35.79880114357742,51.41821615029909,2024-04-03 08:12:00+03:30,35.798793,51.418242
35.806412696779276,51.42961470466099,2024-04-03 08:12:00+03:30,35.806568,51.429696
35.80723996717896,51.4289231998045,2024-04-03 08:13:00+03:30,35.807232,51.428921
35.79027319496143,51.41613695237314,2024-04-03 08:13:00+03:30,35.790275,51.416124
35.80657842803609,51.429264427174985,2024-04-03 08:14:00+03:30,35.806582,51.42936
35.798630749052734,51.418285694147414,2024-04-03 08:15:00+03:30,35.798639,51.418262
35.79906125150288,51.41849263372205,2024-04-03 08:20:00+03:30,35.799068,51.418471
35.70121119114711,51.390922518537565,2024-04-03 08:30:00+03:30,35.701204,51.390929
35.79248275597412,51.434858169886894,2024-04-03 08:30:00+03:30,35.792484,51.434868
35.793627859966975,51.434666429347374,2024-04-03 08:32:00+03:30,35.793626,51.434652
35.79379236118625,51.43521247647655,2024-04-03 08:33:00+03:30,35.793793,51.435211
35.79284510539003,51.4353204122516,2024-04-03 08:34:00+03:30,35.792786,51.434908
35.79247599457008,51.435649874088455,2024-04-03 08:35:00+03:30,35.79237,51.434999
35.793320617545916,51.435456364441876,2024-04-03 08:36:00+03:30,35.793816,51.435456
35.793265160785324,51.43579313090103,2024-04-03 08:37:00+03:30,35.793327,51.436328
35.79231605635101,51.43489400202276,2024-04-03 08:37:00+03:30,35.792316,51.434898
35.79323080747308,51.43526540720666,2024-04-03 08:38:00+03:30,35.793182,51.434827
35.79184191081946,51.43498222760908,2024-04-03 08:38:00+03:30,35.791843,51.434991
35.79367320860693,51.43551508971723,2024-04-03 08:39:00+03:30,35.793816,51.435515
35.792697223844726,51.434809814195205,2024-04-03 08:39:00+03:30,35.792699,51.43483
35.79263832863995,51.43518528486928,2024-04-03 08:40:00+03:30,35.792604,51.434948
35.79379543689697,51.43595169678696,2024-04-03 08:41:00+03:30,35.79383,51.43595
35.79189334903592,51.43480597770912,2024-04-03 08:42:00+03:30,35.791916,51.434976
35.79208960641489,51.43494312846795,2024-04-03 08:45:00+03:30,35.79209,51.434941
35.860637373674706,51.00473950346216,2024-04-03 09:01:00+03:30,35.860633,51.004723
35.75770962937014,51.410428119815634,2024-04-03 09:02:00+03:30,35.757714,51.410436
35.71480562756227,51.49081007705155,2024-04-03 09:02:00+03:30,35.714826,51.490801
35.714454480316036,51.49030865874076,2024-04-03 09:02:00+03:30,35.714462,51.490305
36.338263827180555,59.560949822732,2024-04-03 09:02:00+03:30,36.338538,59.561497
36.338019575745335,59.56120368726508,2024-04-03 09:03:00+03:30,36.33827,59.561704
36.33792248029984,59.56094473150472,2024-04-03 09:03:00+03:30,36.338293,59.561686
35.714448020739326,51.49030629125963,2024-04-03 09:03:00+03:30,35.71446,51.4903
35.757919804754835,51.410098607402404,2024-04-03 09:03:00+03:30,35.757941,51.410108
35.758160858701686,51.40960581884758,2024-04-03 09:04:00+03:30,35.758246,51.409838
36.33804643275262,59.5602895884347,2024-04-03 09:04:00+03:30,36.338619,59.561435
35.86099660133999,51.004622600870505,2024-04-03 09:04:00+03:30,35.860993,51.004603
35.75843012822688,51.40997115387489,2024-04-03 09:05:00+03:30,35.758373,51.410078
35.65198852154603,51.37358245332052,2024-04-03 09:05:00+03:30,35.651991,51.37358
35.6522298325863,51.3736323011652,2024-04-03 09:06:00+03:30,35.652281,51.373562
35.75845693538817,51.409635020887066,2024-04-03 09:06:00+03:30,35.758477,51.409752
35.7580633616184,51.40987508660416,2024-04-03 09:07:00+03:30,35.758119,51.409958
35.65228164219995,51.37413942729509,2024-04-03 09:07:00+03:30,35.652356,51.374064
35.71481551199197,51.49082299841197,2024-04-03 09:07:00+03:30,35.714831,51.490816
35.71444174643483,51.490340748416,2024-04-03 09:07:00+03:30,35.714445,51.490332
35.65123206260205,51.373079701829454,2024-04-03 09:08:00+03:30,35.651318,51.37296
35.7149749111493,51.49050878748449,2024-04-03 09:08:00+03:30,35.714972,51.490521
35.71481634408295,51.49085933556901,2024-04-03 09:09:00+03:30,35.71484,51.490848
35.6511814569303,51.37270100401929,2024-04-03 09:09:00+03:30,35.6512,51.372671
35.71480880282756,51.49082467216823,2024-04-03 09:11:00+03:30,35.71483,51.490815
35.7603003511053,51.4093962735254,2024-04-03 09:12:00+03:30,35.760289,51.409537
35.75762204553989,51.41076218413005,2024-04-03 09:15:00+03:30,35.75763,51.410765
35.86135056453578,51.00458861178885,2024-04-03 09:15:00+03:30,35.861329,51.004491
35.75895081952527,51.40951264059581,2024-04-03 09:16:00+03:30,35.758969,51.409627
35.759523022541,51.40944607792747,2024-04-03 09:16:00+03:30,35.759529,51.409513
35.75771331550686,51.41111977909756,2024-04-03 09:16:00+03:30,35.757604,51.411135
35.757745746729896,51.411545860634476,2024-04-03 09:17:00+03:30,35.75764,51.41156
35.75741816226211,51.41117601080188,2024-04-03 09:18:00+03:30,35.757521,51.411164
35.759918432643474,51.40935393281947,2024-04-03 09:19:00+03:30,35.759919,51.409498
35.714941694119716,51.49052320164151,2024-04-03 09:21:00+03:30,35.714944,51.490512
35.757117303603266,51.40991290356416,2024-04-03 09:30:00+03:30,35.757119,51.409913
35.75749248024182,51.411019927619435,2024-04-03 09:35:00+03:30,35.757509,51.411018
35.70124088998895,51.39136118007855,2024-04-03 09:45:00+03:30,35.701237,51.391361
35.701473248420754,51.39110648457918,2024-04-03 09:46:00+03:30,35.701472,51.391093
35.70123828928425,51.391089757296015,2024-04-03 09:48:00+03:30,35.701262,51.391083
35.78051305439929,51.431905322948296,2024-04-03 10:01:00+03:30,35.780508,51.431911
35.78072663691576,51.43242660417761,2024-04-03 10:02:00+03:30,35.780737,51.432416
35.77759390971964,51.40123876253375,2024-04-03 10:03:00+03:30,35.777591,51.401239
35.78096669161812,51.43259050840118,2024-04-03 10:03:00+03:30,35.780973,51.432585
35.777565089495596,51.40108625117753,2024-04-03 10:04:00+03:30,35.77759,51.401086
35.780042161247636,51.431209069280925,2024-04-03 10:04:00+03:30,35.780043,51.431209
35.77830910905071,51.42674052186641,2024-04-03 10:05:00+03:30,35.778344,51.426728
35.77758996682027,51.40115061106812,2024-04-03 10:07:00+03:30,35.77759,51.401151
35.7778213010336,51.400519176099266,2024-04-03 10:08:00+03:30,35.777648,51.400575
35.77799557518823,51.400922345707414,2024-04-03 10:09:00+03:30,35.778028,51.401165
35.781378086619114,51.43312836948806,2024-04-03 10:15:00+03:30,35.781373,51.433134
35.757862805271614,51.409714331769436,2024-04-03 11:03:00+03:30,35.757894,51.409692
35.75721610344692,51.40964635606781,2024-04-03 11:04:00+03:30,35.757209,51.40964
35.75767957640353,51.40954675493654,2024-04-03 11:05:00+03:30,35.7577,51.409488
35.7574006317152,51.40952774959939,2024-04-03 11:06:00+03:30,35.757387,51.409481
35.7574348599114,51.40900151022353,2024-04-03 11:07:00+03:30,35.757458,51.408999
35.757127761523336,51.40950989480507,2024-04-03 11:08:00+03:30,35.757137,51.409503
35.757129142679545,51.409985086074585,2024-04-03 11:09:00+03:30,35.757117,51.409986
35.75701604553096,51.40937249073252,2024-04-03 11:10:00+03:30,35.757036,51.409345
35.86065222048197,51.004725696758214,2024-04-03 12:01:00+03:30,35.86065,51.004717
35.86176336454878,51.00438690850635,2024-04-03 12:02:00+03:30,35.861755,51.004349
35.861225481071685,51.00479681269124,2024-04-03 12:03:00+03:30,35.86117,51.004544
31.320644656456977,48.69224774301634,2024-04-03 13:01:00+03:30,31.320678,48.692962
31.322670462521714,48.692553466973976,2024-04-03 13:01:00+03:30,31.322602,48.693301
35.597618485196364,51.44005637817912,2024-04-03 13:01:00+03:30,35.597611,51.440072
35.5969008328825,51.43943314397805,2024-04-03 13:02:00+03:30,35.5969,51.439435
35.596744895384134,51.439354234476895,2024-04-03 13:02:00+03:30,35.596744,51.439357
31.32333330540675,48.69285254946672,2024-04-03 13:02:00+03:30,31.323276,48.69341
36.38182162684339,59.62196064224713,2024-04-03 14:02:00+03:30,36.381785,59.621954
36.38244942767341,59.623020649212066,2024-04-03 14:03:00+03:30,36.382018,59.623355
36.38263300094249,59.62218274724199,2024-04-03 14:04:00+03:30,36.381777,59.622017
36.38084403058855,59.62065512710069,2024-04-03 14:04:00+03:30,36.381346,59.620007
35.02038845487219,50.85761684501733,2024-04-03 14:05:00+03:30,35.020358,50.857775
35.02293295555461,50.85841524106081,2024-04-03 14:25:00+03:30,35.022901,50.858558
35.70012413746258,51.35256467835899,2024-04-03 15:02:00+03:30,35.700136,51.352565
35.700243063186875,51.35168478460062,2024-04-03 15:02:00+03:30,35.700243,51.351685
35.65772542994672,51.36229877854018,2024-04-03 15:05:00+03:30,35.657708,51.362337
35.657516636445806,51.36233893863448,2024-04-03 15:08:00+03:30,35.657534,51.362365
35.65770214092966,51.36169118129817,2024-04-03 15:12:00+03:30,35.657707,51.361692
35.65758945429346,51.36290222400203,2024-04-03 15:16:00+03:30,35.657601,51.362904
34.62542663187,50.87543995161141,2024-04-03 16:02:00+03:30,34.625415,50.875446
35.80672084654469,51.42871958099832,2024-04-03 16:02:00+03:30,35.806751,51.428724
34.62627187555998,50.87599887916605,2024-04-03 16:03:00+03:30,34.626289,50.875983
35.80694117469291,51.42866340851458,2024-04-03 16:03:00+03:30,35.806773,51.428608
35.8069381207051,51.42861591382811,2024-04-03 16:04:00+03:30,35.806802,51.428524
35.80682828327703,51.428771330979345,2024-04-03 16:05:00+03:30,35.806747,51.428759
35.70121446624505,51.39150425753135,2024-04-03 17:01:00+03:30,35.701227,51.391505
35.798279111507625,51.41812638468812,2024-04-03 17:02:00+03:30,35.79829,51.418092
35.79895954247759,51.41846173152405,2024-04-03 17:03:00+03:30,35.798972,51.418424
35.70126419234805,51.39123141680324,2024-04-03 17:03:00+03:30,35.701267,51.391231
35.799214404134005,51.41853514373753,2024-04-03 17:04:00+03:30,35.799212,51.418541
35.7014366739032,51.39111852245287,2024-04-03 17:04:00+03:30,35.701435,51.391098
35.70122979513289,51.39079119261649,2024-04-03 17:05:00+03:30,35.701219,51.390792
35.79876328335554,51.41837099157374,2024-04-03 17:06:00+03:30,35.798776,51.418329
35.79851111313238,51.41832104086836,2024-04-03 17:08:00+03:30,35.798545,51.418216
35.70110976374143,51.396424121144406,2024-04-03 18:01:00+03:30,35.701132,51.396423
35.70111932949024,51.39572667407248,2024-04-03 18:03:00+03:30,35.701121,51.395727
35.70110223783699,51.39593585245942,2024-04-03 18:04:00+03:30,35.701124,51.395935
35.74286303855983,51.535132031999495,2024-04-03 18:05:00+03:30,35.742997,51.535158
35.70096919384166,51.3960940468865,2024-04-03 18:05:00+03:30,35.700965,51.396094
35.700986565885486,51.39642193153509,2024-04-03 18:06:00+03:30,35.700973,51.396422
35.74308721694432,51.534119947200026,2024-04-03 18:07:00+03:30,35.743022,51.534307
35.701451181713466,51.28664161492139,2024-04-03 19:02:00+03:30,35.701463,51.286645
32.62273082794924,51.66394263181414,2024-04-03 19:02:00+03:30,32.622745,51.663926
35.70151914780587,51.28583269184807,2024-04-03 19:03:00+03:30,35.701552,51.285847
32.62234852862872,51.66285307415956,2024-04-03 19:03:00+03:30,32.622366,51.662854
32.62243718455056,51.66546993138854,2024-04-03 19:04:00+03:30,32.62243,51.665467
35.701816362733155,51.28465606750484,2024-04-03 19:06:00+03:30,35.701832,51.284661
35.70084739341017,51.396166789205154,2024-04-03 19:30:00+03:30,35.700847,51.396161
38.101921956100995,46.31617100942074,2024-04-03 22:02:00+03:30,38.101923,46.316145
38.1026897670466,46.31618221247433,2024-04-03 22:02:00+03:30,38.102689,46.316196
38.10348832788921,46.316251691864494,2024-04-03 22:03:00+03:30,38.103488,46.316249
38.10440097592914,46.31624279586873,2024-04-03 22:04:00+03:30,38.1044,46.316232
35.651506353229124,51.33255675562111,2024-04-03 23:01:00+03:30,35.651317,51.332108
29.612071465199918,52.544190896569745,2024-04-03 23:02:00+03:30,29.612225,52.544315
35.6521235996446,51.33207916086326,2024-04-03 23:02:00+03:30,35.651958,51.331694
29.61235494432988,52.543692039890686,2024-04-03 23:02:00+03:30,29.612517,52.543817
29.612196136771786,52.54391804796785,2024-04-03 23:02:00+03:30,29.612377,52.544058
35.65249093590309,51.332170229065724,2024-04-03 23:05:00+03:30,35.652214,51.331527
35.65261580219676,51.33166147364406,2024-04-03 23:06:00+03:30,35.652483,51.331352
35.65309967434898,51.33177180330438,2024-04-03 23:07:00+03:30,35.652817,51.331132
